image_path,label,xmin,ymin,xmax,ymax
8.jp2,candida,2563,768,2578,780
8.jp2,candida,3025,765,3117,817
8.jp2,candida,3141,763,3255,998
8.jp2,candida,853,759,1162,1085
8.jp2,candida,2579,749,2638,847
8.jp2,candida,2663,744,2833,833
8.jp2,candida,2468,741,2477,750
8.jp2,candida,2489,721,2502,742
8.jp2,candida,2595,716,2622,734
8.jp2,candida,2776,714,2789,732
8.jp2,candida,2390,705,2481,789
8.jp2,candida,2614,699,2632,729
8.jp2,candida,1953,688,1965,709
8.jp2,candida,2568,687,2601,714
8.jp2,candida,1892,686,1932,822
8.jp2,candida,2808,679,2838,726
8.jp2,candida,2613,674,2625,688
8.jp2,candida,2914,666,2928,675
8.jp2,candida,3408,665,3435,707
8.jp2,candida,3401,665,3415,673
8.jp2,candida,3087,662,3130,700
8.jp2,candida,3082,659,3094,673
8.jp2,candida,1894,651,1906,684
8.jp2,candida,2583,645,2600,668
8.jp2,candida,2992,635,3086,677
8.jp2,candida,1949,624,1970,674
8.jp2,candida,4140,622,4186,659
8.jp2,candida,1990,606,1998,622
8.jp2,candida,1925,605,1940,633
8.jp2,candida,2526,600,2591,692
8.jp2,candida,2691,577,2700,589
8.jp2,candida,2234,565,2267,576
8.jp2,candida,2097,533,2107,551
8.jp2,candida,2094,502,2107,523
8.jp2,candida,1898,492,1939,614
8.jp2,candida,1941,469,1980,617
8.jp2,candida,2429,458,2448,476
8.jp2,candida,2347,450,2361,467
8.jp2,candida,1506,445,3601,2438
8.jp2,candida,1907,445,1929,483
8.jp2,candida,2406,422,2441,436
8.jp2,candida,3412,421,3470,488
8.jp2,candida,1950,418,1971,439
8.jp2,candida,2365,417,2392,442
8.jp2,candida,3104,416,3149,447
8.jp2,candida,4486,369,4508,408
8.jp2,candida,3484,351,3494,359
8.jp2,candida,2433,330,2442,339
8.jp2,candida,3568,319,3678,415
8.jp2,candida,4370,312,4382,321
8.jp2,candida,2675,301,2687,314
8.jp2,candida,4597,283,4656,373
8.jp2,candida,3427,283,3547,408
8.jp2,candida,2574,268,2595,280
8.jp2,candida,4695,256,4728,283
8.jp2,candida,3217,248,3252,275
8.jp2,candida,2491,239,2656,332
8.jp2,candida,3218,187,3270,233
8.jp2,candida,4553,140,4566,155
8.jp2,candida,4573,134,4592,147
8.jp2,candida,4545,122,4555,130
8.jp2,candida,2697,118,2841,237
8.jp2,candida,2570,0,2677,172
9.jp2,candida,2339,3259,2363,3264
9.jp2,candida,2378,3236,2416,3264
9.jp2,candida,4032,3025,4401,3264
9.jp2,candida,4199,2964,4212,2982
9.jp2,candida,3649,2918,3667,2925
9.jp2,candida,3684,2883,3717,2903
9.jp2,candida,4878,2881,4908,2915
9.jp2,candida,3818,2840,3832,2851
9.jp2,candida,3773,2836,3800,2854
9.jp2,candida,3827,2814,3914,2888
9.jp2,candida,4036,2716,4051,2727
9.jp2,candida,4014,2712,4034,2725
9.jp2,candida,4126,2700,4191,2797
9.jp2,candida,3667,2694,3693,2711
9.jp2,candida,3693,2643,3713,2661
9.jp2,candida,3879,2603,3898,2630
9.jp2,candida,2757,2600,2829,2656
9.jp2,candida,2841,2561,2854,2575
9.jp2,candida,4852,2534,4861,2545
9.jp2,candida,4866,2514,4883,2533
9.jp2,candida,2876,2506,2890,2515
9.jp2,candida,2858,2440,2876,2453
9.jp2,candida,3210,2383,3223,2393
9.jp2,candida,3951,2382,3972,2406
9.jp2,candida,2782,2369,2831,2437
9.jp2,candida,2972,2366,2984,2380
9.jp2,candida,4745,2359,4799,2408
9.jp2,candida,4853,2342,4908,2406
9.jp2,candida,2492,2334,2501,2343
9.jp2,candida,4874,2325,4887,2334
9.jp2,candida,2752,2321,2761,2337
9.jp2,candida,1307,2311,1429,2408
9.jp2,candida,4874,2304,4887,2321
9.jp2,candida,4675,2298,4703,2329
9.jp2,candida,2988,2291,3007,2303
9.jp2,candida,2933,2281,2946,2290
9.jp2,candida,3230,2248,3240,2258
9.jp2,candida,3242,2240,3252,2253
9.jp2,candida,4838,2225,4908,2305
9.jp2,candida,3234,2210,3245,2228
9.jp2,candida,3165,2186,3189,2213
9.jp2,candida,1551,2180,1575,2197
9.jp2,candida,2815,2163,2825,2176
9.jp2,candida,2872,2158,2962,2241
9.jp2,candida,3105,2143,3147,2187
9.jp2,candida,4865,2137,4880,2153
9.jp2,candida,4888,2120,4908,2148
9.jp2,candida,2595,2101,2611,2112
9.jp2,candida,3216,2065,3233,2075
9.jp2,candida,3134,2052,3202,2123
9.jp2,candida,2468,2029,2533,2075
9.jp2,candida,1469,1986,1865,2177
9.jp2,candida,3086,1984,3105,2003
9.jp2,candida,3003,1964,3045,2026
9.jp2,candida,2557,1946,2649,2096
9.jp2,candida,2579,1933,2608,1962
9.jp2,candida,2542,1933,2557,1948
9.jp2,candida,2593,1913,2604,1924
9.jp2,candida,1917,1903,2048,1969
9.jp2,candida,2701,1898,2724,1915
9.jp2,candida,1627,1891,1665,1920
9.jp2,candida,2572,1879,2594,1885
9.jp2,candida,1995,1860,2032,1885
9.jp2,candida,2930,1842,2942,1855
9.jp2,candida,1758,1839,1832,1901
9.jp2,candida,1984,1830,1993,1839
9.jp2,candida,2030,1819,2068,1862
9.jp2,candida,1742,1796,1763,1820
9.jp2,candida,2048,1790,2073,1820
9.jp2,candida,1719,1766,1748,1802
9.jp2,candida,2796,1738,2806,1749
9.jp2,candida,2693,1667,2718,1715
9.jp2,candida,1758,1644,2069,1780
9.jp2,candida,2723,1613,2758,1632
9.jp2,candida,2668,1596,2682,1625
9.jp2,candida,4547,1533,4556,1546
9.jp2,candida,3798,1531,3829,1564
9.jp2,candida,2417,1503,2493,1574
9.jp2,candida,4711,1497,4721,1511
9.jp2,candida,2710,1489,2724,1506
9.jp2,candida,3730,1482,3753,1506
9.jp2,candida,4696,1465,4709,1479
9.jp2,candida,4683,1465,4690,1477
9.jp2,candida,3864,1446,3876,1459
9.jp2,candida,3723,1390,3740,1399
9.jp2,candida,3807,1359,3949,1470
9.jp2,candida,3161,1312,3171,1327
9.jp2,candida,3148,1240,3169,1269
9.jp2,candida,2167,1111,4908,3264
9.jp2,candida,3257,1063,3293,1095
9.jp2,candida,2775,325,2887,459
9.jp2,candida,3214,274,3235,291
9.jp2,candida,3054,244,3139,364
9.jp2,candida,861,17,886,54
9.jp2,candida,1012,0,1181,80
10.jp2,candida,2864,2830,2875,2839
10.jp2,candida,2893,2815,2911,2834
10.jp2,candida,2882,2814,2893,2823
10.jp2,candida,2976,2789,2986,2799
10.jp2,candida,3056,2767,3121,2813
10.jp2,candida,2997,2712,3090,2773
10.jp2,candida,2865,2675,2984,2775
10.jp2,candida,1195,1798,1217,1820
10.jp2,candida,3842,1797,3857,1807
10.jp2,candida,3254,1766,3264,1780
10.jp2,candida,3031,1668,3044,1683
10.jp2,candida,3053,1661,3065,1674
10.jp2,candida,3075,1641,3087,1650
10.jp2,candida,3019,1595,3086,1646
10.jp2,candida,1911,1410,2006,1483
10.jp2,candida,2130,1384,2169,1421
10.jp2,candida,2184,1365,2202,1387
10.jp2,candida,2120,1345,2147,1372
10.jp2,candida,1906,1339,1916,1351
10.jp2,candida,2209,1338,2232,1349
10.jp2,candida,2030,1327,2117,1411
10.jp2,candida,2206,1286,2216,1305
10.jp2,candida,3418,1234,3430,1249
10.jp2,candida,974,1229,987,1243
10.jp2,candida,2258,1228,2269,1241
10.jp2,candida,3436,1214,3445,1229
10.jp2,candida,2175,1201,2200,1224
10.jp2,candida,2205,1194,2219,1227
10.jp2,candida,2115,1194,2128,1204
10.jp2,candida,3411,1191,3430,1211
10.jp2,candida,3206,1183,3222,1191
10.jp2,candida,2249,1181,2258,1193
10.jp2,candida,2120,1176,2138,1197
10.jp2,candida,2230,1169,2244,1179
10.jp2,candida,2195,1160,2210,1188
10.jp2,candida,2020,1147,2106,1203
10.jp2,candida,3880,1142,3893,1151
10.jp2,candida,2071,1100,2185,1199
10.jp2,candida,3963,1093,3980,1102
10.jp2,candida,1745,1067,1756,1075
10.jp2,candida,4015,1063,4028,1074
10.jp2,candida,2091,1056,2112,1080
10.jp2,candida,3999,1046,4022,1060
10.jp2,candida,4063,1018,4085,1043
10.jp2,candida,4058,997,4076,1016
10.jp2,candida,1941,994,1965,1046
10.jp2,candida,918,972,929,982
10.jp2,candida,4588,970,4600,983
10.jp2,candida,4521,964,4532,976
10.jp2,candida,953,956,966,972
10.jp2,candida,1641,948,1654,959
10.jp2,candida,4257,946,4273,965
10.jp2,candida,4285,935,4301,947
10.jp2,candida,4016,935,4039,944
10.jp2,candida,4231,932,4243,945
10.jp2,candida,3214,932,3227,941
10.jp2,candida,4477,931,4521,961
10.jp2,candida,4267,909,4286,935
10.jp2,candida,1724,908,1883,1065
10.jp2,candida,4365,907,4418,945
10.jp2,candida,4130,907,4145,922
10.jp2,candida,3970,892,3981,901
10.jp2,candida,1675,884,1722,908
10.jp2,candida,4370,875,4387,894
10.jp2,candida,4163,875,4173,886
10.jp2,candida,3938,870,3953,912
10.jp2,candida,4287,869,4299,886
10.jp2,candida,1713,869,1861,933
10.jp2,candida,4305,868,4352,914
10.jp2,candida,3960,868,3978,881
10.jp2,candida,4078,863,4229,995
10.jp2,candida,3999,862,4009,872
10.jp2,candida,4233,852,4248,863
10.jp2,candida,4205,842,4228,857
10.jp2,candida,4355,841,4376,881
10.jp2,candida,3832,838,3859,872
10.jp2,candida,1651,838,1692,873
10.jp2,candida,4094,837,4308,1007
10.jp2,candida,3796,835,3825,852
10.jp2,candida,4057,832,4090,855
10.jp2,candida,3664,827,3700,860
10.jp2,candida,4076,816,4086,826
10.jp2,candida,4311,814,4326,835
10.jp2,candida,4335,813,4362,845
10.jp2,candida,3884,808,3895,821
10.jp2,candida,3974,800,3987,818
10.jp2,candida,4123,797,4136,812
10.jp2,candida,3780,797,3792,809
10.jp2,candida,3165,797,3180,810
10.jp2,candida,3962,796,4080,903
10.jp2,candida,4023,793,4037,804
10.jp2,candida,4249,791,4311,853
10.jp2,candida,1767,784,1777,811
10.jp2,candida,3896,775,3904,785
10.jp2,candida,3921,764,3969,812
10.jp2,candida,3872,761,3883,770
10.jp2,candida,3788,759,3799,772
10.jp2,candida,3854,752,3868,761
10.jp2,candida,3185,751,3213,789
10.jp2,candida,3806,750,3853,779
10.jp2,candida,4331,749,4343,761
10.jp2,candida,4812,732,4832,748
10.jp2,candida,3822,722,3830,735
10.jp2,candida,2853,721,2895,735
10.jp2,candida,4563,711,4579,728
10.jp2,candida,3456,687,3469,699
10.jp2,candida,3406,683,3446,710
10.jp2,candida,4526,670,4562,724
10.jp2,candida,3997,667,4006,678
10.jp2,candida,3390,659,3401,674
10.jp2,candida,3602,654,3610,666
10.jp2,candida,3839,647,3967,760
10.jp2,candida,3474,645,3490,653
10.jp2,candida,4443,639,4461,651
10.jp2,candida,3351,621,3383,637
10.jp2,candida,4573,613,4600,637
10.jp2,candida,3555,608,3572,630
10.jp2,candida,3381,606,3393,615
10.jp2,candida,3872,596,4319,918
10.jp2,candida,3540,595,3555,623
10.jp2,candida,4084,583,4147,632
10.jp2,candida,2731,579,2750,605
10.jp2,candida,3518,575,3535,589
10.jp2,candida,3687,574,3871,613
10.jp2,candida,4461,570,4480,581
10.jp2,candida,3622,562,3643,576
10.jp2,candida,4428,560,4459,593
10.jp2,candida,3679,549,4332,746
10.jp2,candida,2768,516,2887,583
10.jp2,candida,3154,496,3554,702
10.jp2,candida,3721,469,3814,540
10.jp2,candida,3670,172,3685,187
11.jp2,candida,4285,2556,4300,2575
11.jp2,candida,4521,2488,4530,2497
11.jp2,candida,2395,1462,2415,1472
11.jp2,candida,291,1318,303,1333
11.jp2,candida,2139,1192,2149,1200
11.jp2,candida,2817,1186,2864,1216
11.jp2,candida,2206,1141,2307,1200
11.jp2,candida,2224,1128,2238,1142
11.jp2,candida,2283,1119,2347,1171
11.jp2,candida,2151,1119,2171,1135
11.jp2,candida,2101,1101,2190,1206
11.jp2,candida,2228,1089,2279,1134
11.jp2,candida,2280,1070,2293,1090
11.jp2,candida,2150,1068,2160,1092
11.jp2,candida,2150,1029,2195,1083
11.jp2,candida,2013,1029,2024,1046
11.jp2,candida,2082,1006,2117,1037
11.jp2,candida,2419,1002,2548,1091
11.jp2,candida,2040,963,2081,1007
11.jp2,candida,2272,918,2355,971
11.jp2,candida,2115,917,2127,927
11.jp2,candida,2055,893,2142,1033
11.jp2,candida,2077,852,2196,1046
11.jp2,candida,2415,851,2453,873
11.jp2,candida,2394,848,2410,861
11.jp2,candida,2364,841,2418,882
11.jp2,candida,2309,820,2356,836
11.jp2,candida,2359,817,2372,827
11.jp2,candida,2442,814,2460,845
11.jp2,candida,2286,794,2337,812
11.jp2,candida,2426,785,2439,799
11.jp2,candida,1617,778,1634,794
11.jp2,candida,2428,764,2456,781
11.jp2,candida,2144,758,2302,826
11.jp2,candida,2180,749,2276,797
11.jp2,candida,2114,745,2135,757
11.jp2,candida,2141,720,2153,727
11.jp2,candida,2097,714,2135,745
11.jp2,candida,2250,699,2282,729
11.jp2,candida,2078,697,2100,724
11.jp2,candida,2150,655,2164,676
11.jp2,candida,2179,652,2203,668
11.jp2,candida,2243,647,2255,663
11.jp2,candida,2211,641,2228,681
11.jp2,candida,2180,604,2208,648
11.jp2,candida,2217,598,2233,614
11.jp2,candida,2036,560,2045,575
11.jp2,candida,1453,560,1466,578
11.jp2,candida,2119,525,2130,543
11.jp2,candida,2099,505,2115,523
11.jp2,candida,2030,504,2107,566
11.jp2,candida,10,452,25,481
11.jp2,candida,1978,381,2048,444
11.jp2,candida,2619,373,2643,394
11.jp2,candida,1991,363,2082,454
11.jp2,candida,3862,354,3918,420
11.jp2,candida,2274,328,2300,353
11.jp2,candida,2404,311,2414,322
11.jp2,candida,3915,303,3929,324
11.jp2,candida,3887,292,3912,331
11.jp2,candida,3111,270,3118,283
11.jp2,candida,3895,246,3934,285
11.jp2,candida,3927,245,3946,252
11.jp2,candida,4029,211,4120,256
11.jp2,candida,4103,203,4203,245
11.jp2,candida,4271,164,4296,179
11.jp2,candida,2330,144,2414,225
11.jp2,candida,2267,74,2288,103
11.jp2,candida,2241,57,2262,73
11.jp2,candida,2260,47,2268,58
11.jp2,candida,2936,46,2949,59
11.jp2,candida,3661,34,3700,68
11.jp2,candida,591,22,600,32
11.jp2,candida,2902,9,2918,39
12.jp2,candida,4,2188,29,2217
12.jp2,candida,26,2172,40,2188
12.jp2,candida,0,2145,23,2189
12.jp2,candida,396,2135,418,2158
12.jp2,candida,0,2114,15,2134
12.jp2,candida,61,2106,84,2117
12.jp2,candida,100,2103,113,2113
12.jp2,candida,239,2088,480,2113
12.jp2,candida,182,2084,205,2107
12.jp2,candida,53,2084,74,2097
12.jp2,candida,107,2068,181,2086
12.jp2,candida,230,2064,302,2087
12.jp2,candida,302,2051,472,2080
12.jp2,candida,492,2036,505,2045
12.jp2,candida,514,2020,531,2029
12.jp2,candida,691,2018,700,2036
12.jp2,candida,667,2016,733,2063
12.jp2,candida,701,1999,724,2010
12.jp2,candida,640,1985,663,1993
12.jp2,candida,64,1983,114,2073
12.jp2,candida,41,1983,51,1993
12.jp2,candida,665,1977,755,2001
12.jp2,candida,374,1976,465,2062
12.jp2,candida,10,1964,18,1977
12.jp2,candida,1996,1947,2018,1979
12.jp2,candida,2368,1866,2379,1873
12.jp2,candida,2423,1844,2440,1856
12.jp2,candida,2456,1837,2477,1886
12.jp2,candida,243,1832,256,1843
12.jp2,candida,2331,1826,2398,1835
12.jp2,candida,2415,1814,2438,1823
12.jp2,candida,458,1812,508,1867
12.jp2,candida,216,1811,240,1830
12.jp2,candida,0,1809,44,1872
12.jp2,candida,453,1796,462,1808
12.jp2,candida,264,1796,301,1843
12.jp2,candida,486,1792,498,1808
12.jp2,candida,512,1785,540,1812
12.jp2,candida,478,1772,487,1787
12.jp2,candida,220,1771,249,1810
12.jp2,candida,2551,1759,2600,1797
12.jp2,candida,491,1732,727,1931
12.jp2,candida,2639,1728,2672,1765
12.jp2,candida,191,1679,235,1748
12.jp2,candida,15,1677,35,1694
12.jp2,candida,2496,1666,2507,1690
12.jp2,candida,285,1665,304,1676
12.jp2,candida,321,1656,337,1669
12.jp2,candida,273,1646,286,1664
12.jp2,candida,303,1639,314,1654
12.jp2,candida,8,1634,30,1657
12.jp2,candida,2438,1632,2739,1832
12.jp2,candida,278,1619,289,1629
12.jp2,candida,189,1600,209,1619
12.jp2,candida,2752,1591,2776,1620
12.jp2,candida,2278,1587,2314,1611
12.jp2,candida,2636,1578,2657,1592
12.jp2,candida,2257,1578,2281,1623
12.jp2,candida,1449,1540,1465,1561
12.jp2,candida,2712,1534,2818,1566
12.jp2,candida,1460,1516,1480,1529
12.jp2,candida,3007,1514,3018,1529
12.jp2,candida,1413,1506,1422,1519
12.jp2,candida,2598,1500,2640,1536
12.jp2,candida,2625,1497,2780,1583
12.jp2,candida,1430,1497,1462,1528
12.jp2,candida,1397,1494,1411,1506
12.jp2,candida,1471,1489,1501,1513
12.jp2,candida,2930,1485,2962,1497
12.jp2,candida,3078,1484,3091,1496
12.jp2,candida,2607,1484,2619,1497
12.jp2,candida,2966,1479,2980,1492
12.jp2,candida,2626,1475,2642,1483
12.jp2,candida,2994,1466,3007,1474
12.jp2,candida,2018,1455,2032,1471
12.jp2,candida,2034,1449,2049,1464
12.jp2,candida,2010,1432,2022,1442
12.jp2,candida,1973,1432,1999,1455
12.jp2,candida,2131,1429,2144,1448
12.jp2,candida,203,1429,212,1445
12.jp2,candida,3211,1426,3220,1435
12.jp2,candida,545,1401,557,1417
12.jp2,candida,256,1399,270,1413
12.jp2,candida,850,1397,861,1409
12.jp2,candida,2600,1381,3130,1758
12.jp2,candida,538,1381,625,1511
12.jp2,candida,1043,1368,1070,1401
12.jp2,candida,269,1368,280,1382
12.jp2,candida,532,1348,555,1373
12.jp2,candida,992,1338,1011,1360
12.jp2,candida,1608,1330,1626,1348
12.jp2,candida,255,1327,267,1340
12.jp2,candida,3016,1326,3149,1465
12.jp2,candida,2527,1325,2541,1348
12.jp2,candida,163,1317,173,1333
12.jp2,candida,1578,1314,1597,1330
12.jp2,candida,148,1309,261,1431
12.jp2,candida,350,1307,359,1317
12.jp2,candida,389,1296,404,1306
12.jp2,candida,799,1283,888,1394
12.jp2,candida,2372,1267,2387,1275
12.jp2,candida,3080,1264,3252,1466
12.jp2,candida,396,1239,457,1309
12.jp2,candida,2693,1234,2703,1243
12.jp2,candida,3024,1233,3047,1252
12.jp2,candida,139,1203,157,1215
12.jp2,candida,171,1201,183,1213
12.jp2,candida,799,1186,865,1242
12.jp2,candida,2649,1175,2714,1238
12.jp2,candida,802,1171,821,1182
12.jp2,candida,3115,1164,3134,1183
12.jp2,candida,45,1163,71,1179
12.jp2,candida,14,1151,27,1159
12.jp2,candida,3051,1148,3101,1229
12.jp2,candida,2793,1136,2806,1149
12.jp2,candida,777,1118,801,1131
12.jp2,candida,3101,1117,3136,1150
12.jp2,candida,115,1110,148,1127
12.jp2,candida,2843,1081,2867,1097
12.jp2,candida,2869,1057,2883,1080
12.jp2,candida,0,1050,162,1203
12.jp2,candida,79,1047,94,1061
12.jp2,candida,2934,1032,2958,1047
12.jp2,candida,649,1022,667,1031
12.jp2,candida,3069,1018,3161,1101
12.jp2,candida,913,999,958,1030
12.jp2,candida,661,979,677,992
12.jp2,candida,111,954,122,962
12.jp2,candida,2733,929,2854,1024
12.jp2,candida,0,923,17,937
12.jp2,candida,218,917,231,933
12.jp2,candida,879,911,976,1001
12.jp2,candida,0,893,16,910
12.jp2,candida,503,891,519,901
12.jp2,candida,283,880,294,892
12.jp2,candida,918,875,944,901
12.jp2,candida,22,872,34,885
12.jp2,candida,758,861,771,879
12.jp2,candida,863,853,881,860
12.jp2,candida,44,851,54,859
12.jp2,candida,59,848,76,857
12.jp2,candida,892,840,906,857
12.jp2,candida,843,831,900,895
12.jp2,candida,724,826,748,840
12.jp2,candida,452,825,466,835
12.jp2,candida,51,823,73,832
12.jp2,candida,593,809,606,826
12.jp2,candida,353,808,532,985
12.jp2,candida,160,801,177,815
12.jp2,candida,632,795,660,812
12.jp2,candida,702,784,719,798
12.jp2,candida,748,776,757,789
12.jp2,candida,13,775,29,792
12.jp2,candida,368,773,380,789
12.jp2,candida,638,772,655,793
12.jp2,candida,549,766,567,778
12.jp2,candida,715,765,735,778
12.jp2,candida,657,764,678,799
12.jp2,candida,520,757,531,765
12.jp2,candida,373,748,388,767
12.jp2,candida,410,745,432,769
12.jp2,candida,565,719,580,743
12.jp2,candida,691,718,718,731
12.jp2,candida,529,700,568,736
12.jp2,candida,412,697,522,799
12.jp2,candida,1197,692,1244,733
12.jp2,candida,199,684,210,704
12.jp2,candida,1185,672,1220,686
12.jp2,candida,449,671,458,690
12.jp2,candida,169,670,186,685
12.jp2,candida,92,667,113,690
12.jp2,candida,447,625,470,651
12.jp2,candida,0,615,23,667
12.jp2,candida,2295,611,2316,628
12.jp2,candida,328,604,346,626
12.jp2,candida,43,583,89,665
12.jp2,candida,87,580,103,603
12.jp2,candida,474,553,503,580
12.jp2,candida,459,522,472,531
12.jp2,candida,323,488,339,503
12.jp2,candida,284,464,302,472
12.jp2,candida,318,463,330,471
12.jp2,candida,322,422,446,459
12.jp2,candida,485,411,495,421
12.jp2,candida,257,393,266,406
12.jp2,candida,316,392,338,399
12.jp2,candida,337,378,351,391
12.jp2,candida,526,356,544,367
12.jp2,candida,431,327,487,359
12.jp2,candida,26,313,48,331
12.jp2,candida,172,307,194,327
12.jp2,candida,471,296,548,330
12.jp2,candida,398,288,442,330
12.jp2,candida,262,287,273,300
12.jp2,candida,451,257,475,276
12.jp2,candida,266,257,279,274
12.jp2,candida,156,237,173,264
12.jp2,candida,0,236,91,331
12.jp2,candida,464,233,490,254
12.jp2,candida,16,192,30,201
12.jp2,candida,443,170,451,187
12.jp2,candida,16,167,26,177
12.jp2,candida,251,101,269,114
12.jp2,candida,400,92,417,106
12.jp2,candida,63,85,73,96
12.jp2,candida,270,61,452,246
12.jp2,candida,315,50,324,59
12.jp2,candida,116,41,151,79
12.jp2,candida,132,26,144,39
12.jp2,candida,550,23,575,46
12.jp2,candida,434,22,466,36
12.jp2,candida,590,17,603,26
12.jp2,candida,262,13,320,89
12.jp2,candida,533,11,543,20
12.jp2,candida,323,7,356,42
12.jp2,candida,490,0,516,27
12.jp2,candida,454,0,473,15
12.jp2,candida,197,0,252,93
12.jp2,candida,38,0,114,76
13.jp2,candida,1908,3173,1919,3182
13.jp2,candida,1859,3106,1903,3188
13.jp2,candida,3970,2751,3989,2765
13.jp2,candida,2575,2038,2596,2053
13.jp2,candida,2687,2025,2696,2039
13.jp2,candida,2634,2023,2643,2033
13.jp2,candida,2569,2023,2581,2035
13.jp2,candida,2586,2018,2599,2035
13.jp2,candida,2657,2014,2672,2029
13.jp2,candida,2603,2012,2613,2025
13.jp2,candida,2571,1990,2592,2014
13.jp2,candida,2765,1959,2840,2038
13.jp2,candida,2837,1912,2855,1928
13.jp2,candida,2843,1874,2854,1882
13.jp2,candida,2389,1855,2535,1970
13.jp2,candida,2913,1844,2928,1855
13.jp2,candida,2932,1816,2960,1853
13.jp2,candida,2743,1787,2847,1908
13.jp2,candida,2833,1770,2999,2150
13.jp2,candida,2846,1737,2911,1834
13.jp2,candida,2954,1732,2984,1760
13.jp2,candida,2982,1708,2995,1724
13.jp2,candida,2980,1658,3002,1666
13.jp2,candida,3009,1639,3086,1719
13.jp2,candida,3181,1621,3211,1651
13.jp2,candida,3142,1613,3154,1623
13.jp2,candida,3168,1608,3184,1623
13.jp2,candida,3204,1595,3222,1608
13.jp2,candida,2816,1570,2827,1580
13.jp2,candida,2664,1562,2679,1592
13.jp2,candida,2715,1525,2800,1593
13.jp2,candida,2837,1515,2846,1525
13.jp2,candida,2856,1514,2863,1529
13.jp2,candida,2658,1510,2667,1521
13.jp2,candida,2789,1488,2803,1513
13.jp2,candida,3453,1473,3465,1484
13.jp2,candida,3478,1472,3495,1499
13.jp2,candida,2675,1467,2712,1522
13.jp2,candida,2844,1465,2869,1506
13.jp2,candida,3471,1459,3483,1471
13.jp2,candida,2908,1445,2919,1456
13.jp2,candida,3217,1406,3230,1428
13.jp2,candida,3298,1398,3309,1408
13.jp2,candida,3228,1387,3242,1401
13.jp2,candida,2898,1386,2909,1411
13.jp2,candida,2714,1377,2872,1473
13.jp2,candida,2920,1350,2957,1438
13.jp2,candida,3183,1349,3196,1365
13.jp2,candida,2913,1347,2924,1372
13.jp2,candida,2953,1335,2966,1347
13.jp2,candida,2924,1319,2942,1342
13.jp2,candida,1667,1316,1681,1324
13.jp2,candida,3192,1305,3307,1409
13.jp2,candida,3247,1285,3278,1340
13.jp2,candida,3310,1190,3396,1245
13.jp2,candida,2495,1158,2509,1175
13.jp2,candida,3397,1119,3456,1163
13.jp2,candida,2599,1088,2616,1131
13.jp2,candida,3393,1045,3425,1077
14.jp2,candida,2587,3253,2599,3264
14.jp2,candida,2479,3210,2493,3220
14.jp2,candida,2329,3190,2437,3264
14.jp2,candida,2330,3169,2344,3190
14.jp2,candida,2380,3166,2395,3185
14.jp2,candida,4283,3059,4297,3080
14.jp2,candida,2778,2959,2787,2968
14.jp2,candida,2439,2921,2451,2930
14.jp2,candida,2635,2920,2645,2937
14.jp2,candida,2877,2894,2902,2915
14.jp2,candida,2418,2864,2431,2894
14.jp2,candida,2389,2847,2405,2872
14.jp2,candida,3731,2770,3797,2814
14.jp2,candida,3452,2580,3466,2599
14.jp2,candida,3470,2579,3490,2609
14.jp2,candida,3479,2566,3489,2576
14.jp2,candida,3482,2533,3500,2553
14.jp2,candida,2946,2505,2960,2518
14.jp2,candida,2882,2499,2907,2518
14.jp2,candida,2959,2481,2969,2501
14.jp2,candida,2924,2470,2946,2505
14.jp2,candida,2890,2464,2908,2483
14.jp2,candida,4603,2225,4622,2249
14.jp2,candida,4532,2214,4543,2228
14.jp2,candida,3873,2164,3883,2179
14.jp2,candida,4702,2156,4714,2175
14.jp2,candida,3801,2100,3940,2192
14.jp2,candida,3786,2071,3841,2108
